id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
169064086,"Loreto, B.C.S., México",25.9226175841,-111.3449898787,417,,,,417,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
169065147,"Bahía de Loreto, Loreto, MX-BS, MX",25.8088769572,-111.2600274247,223,,,,223,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
169111300,"Santa Cruz, Ecuador",-0.7571426825,-90.3154432147,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
169827124,"Punta Sal, Peru",-3.9794416667,-80.977075,4,,,,4,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
170174557,"Isabela, Ecuador",-1.052469131,-91.1489414161,977,,,,977,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
170322990,México,16.8311421925,-99.9040178955,204,,,,204,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
170330374,The Sea of Cortez,26.23406565,-111.043331176,201,,,,201,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
170996267,"San Cristóbal, EC-GA, EC",0.317832,-89.94891,679,,,,679,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
171742685,"Santa Cruz, EC-GA, EC",-0.8037584255,-90.0391647605,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
171810408,"Bahía Matapalo, Carrillo, Guanacaste, CR",10.544800075,-85.7290227299,375,,,,375,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
171851296,"Isla Tortuga, Provincia de Puntarenas, Costa Rica",9.7701083,-84.8919664,1161,,,,1161,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
171851308,isla tortuga cr,9.770108,-84.891966,1286,,,,1286,,open,false,,google,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
171851333,isla tortuga cr,9.770108,-84.891966,1286,,,,1286,,open,false,,google,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
172090752,"Bahía Hermosa, Carrillo, Guanacaste, CR",10.57424,-85.6943483333,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
172260878,"Huatulco, MX-OA, MX",15.7294552619,-96.1465511919,2,,,,2,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
172269911,"Carrillo, Guanacaste, Costa Rica",10.58065,-85.709545,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
172433007,"Santa María Huatulco, Oax., México",15.7201178517,-96.1633480895,2,,,,2,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
172433026,"Huatulco, MX-OA, MX",15.7202722141,-96.1634231913,2,,,,2,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
172433060,"Huatulco, MX-OA, MX",15.7211760861,-96.1632131119,4,,,,4,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
172669600,"Bahía Punta Peñasco, MX",31.3201811118,-113.5690176209,5,,,,5,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
173149390,"Pacific Ocean, Galapagos, EC",0.1790272186,-90.7425485668,460819,,,,460819,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
173149730,"Pacific Ocean, Galapagos, EC",0.224331143,-90.7457871039,502243,,,,502243,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
173720935,"Cabo Corrientes, Jal., México",20.5065135814,-105.3920277581,173,,,,173,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
173790856,"Playa El Caimancito, Carr Escénica 38, 23019 B.C.S., México",24.2059368064,-110.3011683296,242,,,,242,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
173804252,"Q3M4+3Q4, Salinas, Ecuador",-2.2172721285,-80.9419025481,37243,,,,37243,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
174032496,México,16.8309076044,-99.9030452594,213,,,,213,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
174778999,"Isla Española, Ecuador",-1.3507775322,-89.6550900018,2570,,,,2570,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
174784274,"Champion Island, Ecuador",-1.2379459,-90.3860187,304,,,,304,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175091458,"QG2W+RF, 63727 La Cruz de Huanacaxtle, Nayarit, Mexico",20.7511586758,-105.4553335905,171,,,,171,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175105678,Coiba Island,7.4692747106,-81.7568253726,26605,,,,26605,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175107770,"La Paz, MX-BS, MX",24.1560076643,-110.3246135731,14,,,,14,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175345355,"Provincia de Puntarenas, Puntarenas, Costa Rica",9.5833061988,-85.1259730542,7813,,,,7813,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175785000,"Manzanillo, MX-CL, MX",19.1006003139,-104.3516236397,8,,,,8,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175856767,México,19.091367536,-104.3869420141,7694,,,,7694,,open,false,gps,gps,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175945933,"Daphne Minor, Ecuador",-0.3951368,-90.3515962,245,,,,245,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175951006,"Santa Cruz, Ecuador",-0.9671177342,-90.9595142875,137,,,,137,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
175962382,"San Cristobal, Ecuador",-0.927276402,-89.6118402057,49,,,,49,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
176069697,"Liberia, CR-GU, CR",10.66378,-85.670772,100,,,,100,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
176619090,"San Cristobal, Ecuador",-0.7770180519,-89.5196427061,274,,,,274,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
176642754,"Santa Cruz, EC-GA, EC",-0.8049767772,-90.0378863197,15,,,,15,,open,false,,,Panamesischer Feldwebelfisch,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
176642798,"Santa Cruz, EC-GA, EC",-0.8257456927,-90.0290520983,65,,,,65,,open,false,,,Panamesischer Feldwebelfisch,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
176642802,"Santa Cruz, EC-GA, EC",-0.8257456927,-90.0290520983,65,,,,65,,open,false,,,Panamesischer Feldwebelfisch,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
176758154,"Calle F, Bahía la Choya, Son., MX",31.3459560636,-113.6368171449,35,,,,35,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
176897046,"Playa Azul las Brisas, 28218 Manzanillo, Col., México",19.0617725767,-104.3052801247,2,,,,2,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
177281372,"Muelle Tijeretas, Baquerizo Moreno, Portoviejo, Ecuador",-0.8871873758,-89.6071242695,239,,,,239,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
177304591,México,19.0998901871,-104.3463249877,66,,,,66,,open,false,gps,gps,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
177760065,"Bahía Villamil, Isabela, Galapagos, EC",-0.9631629079,-90.959814087,44,,,,44,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
177865187,"Guaymas, Son., México",27.9372746003,-110.9906433906,9209,,,,9209,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
177930816,"CR2J+8Q9, Puntarenas Province, Quepos, Costa Rica",9.4016706715,-84.1683797166,77,,,,77,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
178739360,"Cabo Pulmo, 23570 La Ribera, B.C.S., Mexico",23.4051234339,-109.4235247835,244,,,,244,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
178739361,"Cabo Pulmo, 23570 La Ribera, B.C.S., Mexico",23.4051234339,-109.4235247835,244,,,,244,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
178739362,"Cabo Pulmo, 23570 La Ribera, B.C.S., Mexico",23.4051234339,-109.4235247835,244,,,,244,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
178741835,"Cabo Pulmo, 23570 La Ribera, B.C.S., Mexico",23.4042725681,-109.4221505993,488,,,,488,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
178743837,"Los Cabos, BCS, Mexico",23.4052605198,-109.4241130754,209,,,,209,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
178743847,"Los Cabos, BCS, Mexico",23.4052605198,-109.4241130754,209,,,,209,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
179768309,Huina,6.2748637665,-77.4596391991,538,,,,538,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
179782183,"Osa, CR-PU, CR",8.716859882,-83.8753477111,228,,,,228,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
179902933,"La Paz, MX-BS, MX",24.8535608109,-110.5831231105,1,,,,1,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
180052534,"La Paz, MX-BS, MX",24.8514701293,-110.5857921087,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
180197681,"La Paz, MX-BS, MX",24.5046757334,-110.3895818593,8,,,,8,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
180468440,"South Pacific Ocean, Ecuador",-0.262,-91.371255,1076,,,,1076,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
180723467,"Isla del Cano, diving site The Anchor",8.7153678723,-83.8844977761,315,,,,315,,open,false,,,Sergent-major panaméen,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
180870650,"Parque Nacional Bahía de Loreto, Loreto, B.C.S., MX",26.1258615069,-111.2717359372,2643,,,,2643,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
181454894,"Floreana Island, Ecuador",-1.2387672887,-90.3580650251,3163,,,,3163,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
181626676,"Isabela, EC-GA, EC",-0.9622477342,-90.9573581396,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
181757759,"Isabela, Parque Nacional Galápagos, EC-GA, EC",-0.9595337493,-90.9918862774,31,,,,31,,open,false,,,Panamesischer Feldwebelfisch,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
181757760,"Puerto Ayora, Ecuador",-0.7440091577,-90.3032074634,31,,,,31,,open,false,,,Panamesischer Feldwebelfisch,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
182015519,México,23.1449203054,-106.4937125891,9816,,,,9816,,open,false,gps,gps,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
182184738,"Isabela, EC-GA, EC",-0.9622477342,-90.9573581396,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
182371143,"Santa Cruz, EC-GA, EC",-0.401093,-90.291125,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
182529301,México,19.1013652899,-104.3533527106,5,,,,5,,open,false,gps,gps,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
183067621,"Bahía Hermosa, Carrillo, Guanacaste, CR",10.5726060919,-85.6927457963,82,,,,82,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
183068120,"Bahía Hermosa, Carrillo, Guanacaste, CR",10.572711522,-85.6924770597,161,,,,161,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
183248894,"70987 Santa María Huatulco, Oaxaca, Mexico",15.7332928,-96.1515231,240,,,,240,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
183539382,"Santa Teresa Beach, Puntarenas Province, Puntarenas, Costa Rica",9.6463176,-85.1673785,1677,,,,1677,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
183544366,"Santa Teresa Beach, Puntarenas Province, Puntarenas, Costa Rica",9.6463176,-85.1673785,1677,,,,1677,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
183544414,"Isla Tortuga, Provincia de Puntarenas, Costa Rica",9.7701083,-84.8919664,1161,,,,1161,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
183544439,"Isla Tortuga, Provincia de Puntarenas, Costa Rica",9.7701083,-84.8919664,1161,,,,1161,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
183546465,"Santa Teresa Beach, Puntarenas Province, Puntarenas, Costa Rica",9.6463176,-85.1673785,1677,,,,1677,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
184008759,"Marina Vallarta, 48335 Puerto Vallarta, Jal., México",20.6662294895,-105.2502377486,2,,,,2,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
184008768,"Marina Vallarta, 48335 Puerto Vallarta, Jal., México",20.6659401729,-105.2507970644,4,,,,4,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
184008775,"Marina Vallarta, 48335 Puerto Vallarta, Jal., México",20.664752363,-105.2514943391,4,,,,4,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
184008779,"Marina Vallarta, 48335 Puerto Vallarta, Jal., México",20.6647203571,-105.251572607,2,,,,2,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
184071747,"Zihuatanejo de Azueta, MX-GR, MX",17.6758495461,-101.6553201173,161,,,,161,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
184071748,"Zihuatanejo de Azueta, MX-GR, MX",17.6758495461,-101.6553201173,161,,,,161,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
184164860,"Cúcuta, Norte de Santander, Colombia",17.6759268059,-101.6552276088,122,,,,122,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
185649677,"Isla Santa María (Floreana) (Cab. en Pto. Velasco Ibarra), Ecuador",-1.2825222222,-90.4923694444,,,,,,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
185653795,México,19.1033450625,-104.3950453028,5,,,,5,,open,false,gps,gps,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
186358440,México,16.831255475,-99.9034123868,359,,,,359,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
186553407,"Panamá, PA-PN, PA",8.9117212,-79.5200537997,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
186652292,"Escuinapa, Sin., México",22.552491116,-105.7509276639,163,,,,163,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
186783191,"Carrillo, CR-GU, CR",10.579119816,-85.7101531714,218,,,,218,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
186802602,"Carrillo, CR-GU, CR",10.5774351904,-85.7097223766,488,,,,488,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
186984031,"Carrillo, CR-GU, CR",10.5774729526,-85.7113136924,601,,,,601,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
186984060,"Carrillo, CR-GU, CR",10.5774729526,-85.7113136924,601,,,,601,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
186984067,"Carrillo, CR-GU, CR",10.5774729526,-85.7113136924,601,,,,601,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187141617,"Guaymas, MX-SO, MX",27.984404733,-111.3902898474,54,,,,54,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155389,"Marina Real, Son., Mexico",27.9397147726,-111.0888801736,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155395,"Guaymas, MX-SO, MX",27.9394504445,-111.0889804212,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155400,"Guaymas, MX-SO, MX",27.9391886064,-111.0892380152,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155402,"Guaymas, MX-SO, MX",27.9390718257,-111.0891771667,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155404,"Guaymas, MX-SO, MX",27.939063465,-111.0892078004,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155408,"Guaymas, MX-SO, MX",27.9390331022,-111.0892595971,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155416,"Guaymas, MX-SO, MX",27.9390014251,-111.0893423141,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155421,"Guaymas, MX-SO, MX",27.9390286043,-111.0893478514,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155424,"Guaymas, MX-SO, MX",27.9392952835,-111.0893240707,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155426,"Guaymas, MX-SO, MX",27.9393434273,-111.0893713293,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155435,"Guaymas, MX-SO, MX",27.9394624173,-111.0894670624,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187155443,"Guaymas, MX-SO, MX",27.9393632089,-111.0894219895,2,,,,2,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187857356,"Liberia, CR-GU, CR",10.6094457631,-85.7029462439,253,,,,253,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187868735,"Carrillo, CR-GU, CR",10.5350282661,-85.7884597849,568,,,,568,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187876288,"San Cristóbal, EC-GA, EC",-0.8898908825,-89.6129024222,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
187889798,"Guanacaste Province, Tamarindo, Kostarika",10.2975721,-85.8411525,1871,,,,1871,,open,false,,,Abudefduf troschelii,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188087004,"Las Brisas, 28218 Manzanillo, Col., México",19.0619404243,-104.3042605743,501,,,,501,,open,false,gps,gps,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188218062,"Cabo San Lucas, BCS, Mexico",22.8809587556,-109.8973770032,701,,,,701,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188346772,"Hermosillo, MX-SO, MX",28.7645174909,-112.3503377878,122,,,,122,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188402329,"Bahía de Manzanillo, MX",19.0999361667,-104.34652,4,,,,4,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188444917,"Carrillo, CR-GU, CR",10.5439560445,-85.7748580921,49,,,,49,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188582469,"22QV+427, Puerto Villamil, Ecuador",-0.9621555556,-90.9576138889,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188582713,"22QV+427, Puerto Villamil, Ecuador",-0.9621555556,-90.9576138889,,,,,,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188583183,"22QV+427, Puerto Villamil, Ecuador",-0.9621555556,-90.9576138889,,,,,,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188587098,"22QV+427, Puerto Villamil, Ecuador",-0.9621555556,-90.9576138889,,,,,,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188591731,"22QV+427, Puerto Villamil, Ecuador",-0.9621555556,-90.9576138889,,,,,,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188617945,"Calle Calamar, Manzanillo, Col., MX",19.1040945,-104.39907,7,,,,7,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188747380,"Golfo de California, MX",24.5995216667,-110.4009783333,23,,,,23,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188938054,Ecuador,-1.0323766745,-91.2390109152,38,,,,38,,open,false,gps,gps,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188967044,"Calle Lago de Chapala, El Naranjo, Col., MX",19.1280166667,-104.4166633333,16,,,,16,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
188967098,"Calle Calamar, Manzanillo, Col., MX",19.1041388333,-104.3990466667,81,,,,81,,open,false,,,Sargento Mayor Oriental,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
189167607,"Nuquí, Choco, Colombie",5.6290942199,-77.4033541158,211,,,,211,,open,false,,,Sergent-major panaméen,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
189167618,"Nuquí, Choco, Colombie",5.6290942199,-77.4033541158,211,,,,211,,open,false,,,Sergent-major panaméen,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
189491763,"San Cristóbal, EC-GA, EC",-0.8230455157,-89.3504663021,31,,,,31,,open,false,,,Panamesischer Feldwebelfisch,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
189612808,"Huatulco, MX-OA, MX",15.7200187914,-96.1634633901,26,,,,26,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
189697600,"Huatulco, MX-OA, MX",15.7387470166,-96.1320995344,61,,,,61,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
189728503,MX,22.9197991606,-109.8270970523,170,,,,170,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
190214474,Sea of Cortez Gulf of California near La Paz,24.7123127834,-110.448574625,128350,,,,128350,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
190642718,"Santa Cruz, EC-GA, EC",-0.4040034692,-90.7130251098,204,,,,204,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
190647952,"Playa Mann, Puerto Baquerizo Moreno, Ecuador",-0.8956044,-89.60941,2169,,,,2169,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
190687128,"Ensenada de Salango, Jipijapa, Manabí, EC",-1.5599360867,-80.8233596572,54,,,,54,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
190728165,"Provincia de Guanacaste, Playa Flamingo, Costa Rica",10.4395519192,-85.7896235291,80,,,,80,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
190802638,"Sombrero Chino, Ecuador",-0.3668259103,-90.58585825,60,,,,60,,open,false,,,Panamic Sergeant Major,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
190840851,"Chacahua Tonameca, 70948 Chacahua, Oax., México",15.965610469,-97.6765838197,39,,,,39,,open,false,,,Petaca banderita,Abudefduf troschelii,Panamic Sergeant Major,Actinopterygii,92989
