id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
189295528,"Caribbean Sea, MX",20.3235808026,-86.9090532497,3895,,,,3895,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189460151,"Belize, BZ",17.7981367267,-87.9961202608,108,,,,108,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189500261,,17.314881157,-87.5358463093,302,,,,302,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189503790,"Belize, BZ",17.2251114988,-87.5943762628,275,,,,275,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189516712,"Boca Raton, FL 33432, USA",26.3505182799,-80.0758742541,21,,,,21,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189596518,"1700 Sunset Dr, Tarpon Springs, FL 34689",28.1558828,-82.7897813,196,,,,196,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189650516,"Playa del Carmen, 77710, México",20.5911860043,-87.0603634623,6844,,,,6844,,open,false,,,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189708548,"Yodzonot, Akumal, Q.R., Mexico",20.3957117158,-87.3139875713,41,,,,41,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189808290,Recifes de Fora,-16.3996605917,-38.9826033983,108,,,,108,,open,false,,,Sargento,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189809569,Recifes de Fora,-16.3996605917,-38.9826033983,108,,,,108,,open,false,,,Sargento,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189825265,United States,25.0151846962,-80.3785099089,1969,,,,1969,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189831499,"Le Carbet, MQ-SP, MQ",14.7277922958,-61.1818222651,61,,,,61,,open,false,,,Sergent-major des Caraïbes,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189838725,"Les Anses-d'Arlets, MQ-MA, MQ",14.5067360597,-61.088653924,53,,,,53,,open,false,,,Sergent-major des Caraïbes,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189863140,"Singer Island, Palm Beach Shores, FL, US",26.77355,-80.0316916667,5,,,,5,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
189961267,"Miami, FL 33130, USA",25.78552127,-80.18560212,22,,,,22,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190074300,"Zona Hotelera Nte., 77613 San Miguel de Cozumel, Q.R., Mexiko",20.5389631868,-86.9355421341,525,,,,525,,open,false,,,Gestreifter Sergeant,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190074327,"Zona Hotelera Nte., 77613 San Miguel de Cozumel, Q.R., Mexiko",20.5389631868,-86.9355421341,525,,,,525,,open,false,,,Gestreifter Sergeant,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190102088,Belize,16.4906231262,-88.3249812573,1438,,,,1438,,open,false,gps,gps,Gestreifter Sergeant,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190106363,Big Pine Key,24.6736564636,-81.2476730347,53,,,,53,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190236012,"Cozumel, MX-QR, MX",20.4234253545,-87.0283356735,4057,,,,4057,,open,false,,,Gestreifter Sergeant,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190312972,"Hamilton Parish, Bermuda",32.3479895445,-64.7096536644,297,,,,297,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190316143,"Playa del Carmen, Quintana Roo, México",20.6042288335,-87.0325576148,25804,,,,25804,,open,false,,,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190353313,"Bonaire, Tori's Reef, Caribbean Netherlands",12.0703833896,-68.2807765301,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190368361,"Jacksonville, FL, USA",30.4030778319,-81.4030331377,61,,,,61,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190459982,"Solidaridad, MX-QR, MX",20.6121932136,-87.0973566547,8,,,,8,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190467946,México,20.453634608,-86.9894688204,1829,,,,1829,,open,false,gps,gps,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190468258,"77600 Q.R., México",20.4548270741,-86.9888763875,2507,,,,2507,,open,false,gps,gps,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190577196,"10980 Heckscher Dr, Jacksonville, FL 32226, USA",30.4110088,-81.4204882,192,,,,192,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190579009,"Lake Worth Inner Channel, Boynton Beach, FL, US",26.5462533333,-80.0532445,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190593941,"Monroe County, US-FL, US",24.9224141845,-80.6418334608,31,,,,30025,obscured,open,true,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190601588,"Boca Raton, FL 33432, USA",26.3629533991,-80.0729731098,81,,,,81,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190689034,"10 de Abril, 77622 Cozumel, Q.R., Mexiko",20.4034120988,-87.0548799289,3412,,,,3412,,open,false,,,Gestreifter Sergeant,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190709483,"Caleta de Xelah, MX",20.3488116667,-87.3390716667,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190839578,"Riviera Beach, FL, USA",26.7826055979,-80.0428527272,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190858206,"Quintana Roo, MX",20.2629279654,-87.3904325334,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190861981,"027, Akumal, Q. Roo., MX",20.4107361,-87.3040247,143,,,,143,,open,false,,,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190862020,"027, Akumal, Q. Roo., MX",20.4107361,-87.3040247,143,,,,143,,open,false,,,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190865707,Jamaica,18.4271431721,-77.1441866085,5223,,,,5223,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190894658,"Santa Cruz de Tenerife, ES-CN, ES",28.4199802466,-16.2957630171,1,,,,1,,open,false,,,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190974427,Costa Rica,9.6404925937,-82.7078535408,19,,,,19,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
190975168,Costa Rica,9.6408023108,-82.70879969,57,,,,57,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191047828,"Hobie Beach, Miami, FL, US",25.74617,-80.179,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191069524,"Paradise Island Nassau N.P, The Bahamas",25.099,-77.2666,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191069534,"Paradise Island Nassau N.P, The Bahamas",25.0991,-77.2666,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191125009,"Straits of Florida, US",25.0089666667,-80.3764116667,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191130974,"Caleta Yalku, Solidaridad, Q. Roo., MX",20.4121579387,-87.3044820731,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191131837,"M6MV+VFX, Trinidad and Tobago",10.6843915407,-61.7546952143,5,,,,5,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191133614,"M6MV+VFX, Trinidad and Tobago",10.6843964826,-61.7547002435,5,,,,5,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191147002,"Tela, Atlántida, Honduras",15.81012,-87.4301182778,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191150550,"North Side, KY",19.3779090074,-81.316259442,1127,,,,1127,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191171707,"Tulum, 77776 Quintana Roo, Mexique",20.4107239,-87.3057868,348,,,,348,,open,false,,,Sergent-major des Caraïbes,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191184106,"Cárdenas, CU-MA, CU",23.0896168275,-81.454190637,120,,,,120,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191185578,"Puerto Plata Province, Dominican Republic",19.758040475,-70.5186210476,33,,,,33,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191228829,"Mar Caribe, MX",20.3408921869,-87.3436100713,276,,,,276,,open,false,,,Sargento Mayor de las Antillas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191239075,"77675 Q.R., México",20.4947658791,-86.9631161168,3288,,,,3288,,open,false,gps,gps,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191281171,"North Atlantic Ocean, Las Terrenas, Samaná, DO",19.3259116667,-69.4955883333,15,,,,15,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191338717,"Ferry Stop, Bermuda",32.3266,-64.8327,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191393284,"Looe Key National Marine Sanctuary Outstanding Florida Water, Florida",24.5526022,-81.4169093,3696,,,,3696,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191405301,"Saint Ann, JM",18.4417804129,-77.1810351554,328,,,,328,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191429511,"Bonaire, Jeannie's Glory, Caribbean Netherlands",12.0871576808,-68.2830719014,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191429514,"Bonaire, Jeannie's Glory, Caribbean Netherlands",12.0871381879,-68.2830782717,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191446419,"Sandys, BM",32.3059,-64.8856,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191491042,"San Miguel de Cozumel, Quintana Roo, Mexico",20.3834710338,-87.0235518885,2420,,,,2420,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191491065,"St Thomas 00802, USVI",18.3167783984,-64.9580265373,255,,,,255,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191491088,"St Thomas 00802, USVI",18.3167783984,-64.9580265373,255,,,,255,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191491097,"Virgin Gorda, British Virgin Islands",18.4303144994,-64.4453505455,398,,,,398,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191491103,"San Miguel de Cozumel, Quintana Roo, Mexico",20.3834710338,-87.0235518885,2420,,,,2420,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191510823,"Angra dos Reis, BR-RJ, BR",-23.0760115751,-44.2347934427,2670,,,,2670,,open,false,,,útesník pruhovaný,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191551776,"Cemetery Reef, Grand Cayman",19.3636758085,-81.3966105134,323,,,,323,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191623713,"H3WV+Q6M, Santa Maria, Kap Verde",16.5967633333,-22.9066233333,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191689444,"Ilha de Santa Catarina, Florianópolis, SC, BR",-27.7486333333,-48.4992466667,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191720242,"North Atlantic Ocean, Salvaleon De Higuey, La Altagracia, DO",18.5129193278,-68.3699583589,612,,,,612,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191722414,"North Atlantic Ocean, Salvaleon De Higuey, La Altagracia, DO",18.5135861795,-68.3690105949,396,,,,396,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191785880,"St. Mary Parish, Jamaica",18.3238329465,-76.8065759575,346,,,,346,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191868696,"Elbow Cay, Hope town, BS",26.5392666667,-76.9590533333,588,,,,588,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191898537,"Grenada, Grenada, GD",12.0076327839,-61.7928742933,4,,,,4,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191907775,"77684 Q.R., México",20.4228808048,-86.922343187,28044,,,,28044,,open,false,gps,gps,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191912816,"Lake Worth, Riviera Beach, FL, US",26.7847977857,-80.0441381393,43,,,,43,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
191993279,"Pointe-Noire 97116, Guadeloupe",16.267733058,-61.8064028397,100,,,,100,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192001281,"Central, St John 00830, USVI",18.3501356371,-64.6938621998,1161,,,,1161,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192005103,"Paradise Island Nassau N.P, The Bahamas",25.0985,-77.2671,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192025114,"Xcaret Park, Solidaridad, Q. Roo., MX",20.5789133832,-87.1183020508,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192052521,"77685 Quintana Roo, Mexico",20.3158837,-86.9297368997,,,,,,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192056353,"Oceano Atlântico, Salvador, BA, BR",-13.012020593,-38.5080788565,4,,,,4,,open,false,,,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192070010,"Instituto de Biologia da UFBA - Campus Ondina - Ondina, Salvador - BA, 40301-155, Brasil",-13.0010704436,-38.5084526986,50,,,,50,,open,false,gps,gps,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192071401,"Salvador - BA, Brasil",-13.0112053496,-38.5089308727,15,,,,15,,open,false,,,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192071402,"Ondina, Salvador - BA, Brasil",-13.0111358407,-38.508941591,2,,,,2,,open,false,,,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192071403,"Ondina, Salvador - BA, Brasil",-13.011134534,-38.508877218,2,,,,2,,open,false,,,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192077076,"Avenida Oceanica 2580, Salvador - Bahia, 40170, Brasil - Ondina, Salvador - BA, 40170-010, Brasil",-13.0118083889,-38.50827025,,,,,,,open,false,gps,gps,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192077576,"Avenida Oceânica, Salvador, BA, BR",-13.0105833333,-38.5099166667,52,,,,52,,open,false,,,Castanheta-das-rochas,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192216859,"John Pennekamp Coral Reef State Park, Key Largo, FL, US",25.1254388333,-80.4051216667,912,,,,912,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192225261,"Anguilla Channel, Saint Martin, MF",18.1176582387,-63.0559806413,83,,,,83,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192273670,"North Atlantic Ocean, Sosúa, Puerto Plata, DO",19.7579775841,-70.5186951477,97,,,,97,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192348915,"Atlantic Ocean, RJ, BR",-23.351075,-44.7216533333,505,,,,505,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192375280,BS,24.5911285915,-75.9626461493,921,,,,921,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192381449,"Biscayne Bay, Miami, FL, US",25.7463748011,-80.1809993401,76,,,,76,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192394233,Belize,18.0011527778,-87.9060194444,,,,,,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192500315,"Gulf of Mexico, FL, US",24.8034485003,-80.8506259539,24,,,,24,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192506479,"North Atlantic Ocean, KY",19.681220849,-80.0873823914,1242,,,,1242,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192550696,"Caribbean Sea, MX",20.2905024373,-87.019894778,2629,,,,2629,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192586391,"F23J+3V7, Cangrejo Arriba, Carolina, Puerto Rico, Loíza 00772, Puerto Rico",18.4544597575,-65.9686675295,915,,,,915,,open,false,gps,gps,Petaca rayada,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192690934,"Bodden Town, Cayman Islands",19.2779370537,-81.2487712063,10,,,,10,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192690942,"Bodden Town, Cayman Islands",19.2779370537,-81.2487712063,10,,,,10,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192691016,"Bodden Town, Cayman Islands",19.2779370537,-81.2487712063,10,,,,10,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192730229,"Other Islands, British Virgin Islands",18.3657690579,-64.4999268569,122,,,,122,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192770124,"West Bay, Cayman Islands",19.380693,-81.417206,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192770127,"West Bay, Cayman Islands",19.380581,-81.41732,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192790701,"Bodden Town, Cayman Islands",19.2779065923,-81.2487397458,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192790707,"Bodden Town, Cayman Islands",19.2779182997,-81.2486981716,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192790809,"Bodden Town, Cayman Islands",19.2775557373,-81.2483413636,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192863960,"New Providence, The Bahamas",25.0781050007,-77.276258648,15,,,,15,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192886134,"8MF7+57V, Norman Manley Blvd, Negril, Jamaica",18.3150274422,-78.3389595437,6,,,,6,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192886188,"8MF7+57V, Norman Manley Blvd, Negril, Jamaica",18.3150274422,-78.3389595437,6,,,,6,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
192985788,"R396+8MW, Bullock Harbour, The Bahamas",25.818406,-77.942566,960,,,,960,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193030351,"R396+8MW, Bullock Harbour, The Bahamas",25.8199698253,-77.941018939,711,,,,711,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193030410,"R396+8MW, Bullock Harbour, The Bahamas",25.8203401389,-77.9409659654,941,,,,941,,open,false,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193117554,"Northside, Jacksonville, FL, USA",30.412840579,-81.4167386219,11235,,,,11235,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193142574,"John Pennekamp Coral Reef State Park, Key Largo, FL, US",25.1254388333,-80.4051216667,912,,,,912,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193142669,"John Pennekamp Coral Reef State Park, Key Largo, FL, US",25.1254388333,-80.4051216667,912,,,,912,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193178546,"Caleta Yalku, Tulum, Q. Roo., MX",20.4107402768,-87.3056816131,23,,,,23,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193183538,"Gulf of Mexico, FL, US",30.3925637241,-86.6313518089,3226,,,,3226,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193224385,"Main Island, Hamilton, Bermuda, BM",32.2961418166,-64.7768014432,8572,,,,8572,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193235140,"Florida, US",27.9856196986,-80.4037443226,,,,,29680,obscured,open,true,gps,gps,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193253375,"Comté de Monroe, Floride, États-Unis",24.62594146,-82.8740180238,120,,,,120,,open,false,,,Sergent-major des Caraïbes,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193256737,"Comté de Monroe, Floride, États-Unis",24.6262775114,-82.8741603167,122,,,,122,,open,false,,,Sergent-major des Caraïbes,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193317592,"La Bahía Akumal, Tulum, Q. Roo., MX",20.396095,-87.3140033333,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193319599,"Bodden Town, Cayman Islands",19.2778041135,-81.247991703,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193319613,"Bodden Town, Cayman Islands",19.2783990001,-81.249176,8,,,,8,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193319621,"Bodden Town, Cayman Islands",19.2778041135,-81.247991703,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193319919,"Bodden Town, Cayman Islands",19.2778041135,-81.247991703,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193319921,"Bodden Town, Cayman Islands",19.2778041135,-81.247991703,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193328984,"Riviera Beach, FL, USA",26.7829041111,-80.0410111273,2,,,,2,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193361765,"Bodden Town, Cayman Islands",19.2759657837,-81.249789026,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193361821,"Bodden Town, Cayman Islands",19.2759657837,-81.249789026,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193361822,"Bodden Town, Cayman Islands",19.2759657837,-81.249789026,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193362628,"Bodden Town, Cayman Islands",19.2760200689,-81.2496608465,100,,,,100,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
193370602,"San Andrés, San Andrés y Providencia, Colombia",12.5467572436,-81.7074856793,2892,,,,2892,,open,false,,,Atlantic Sergeant Major,Abudefduf saxatilis,Atlantic Sergeant Major,Actinopterygii,49402
