type	modified	license	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	recordnumber	recordedby	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	associatedmedia	associatedreferences	associatedsequences	associatedtaxa	othercatalognumbers	occurrenceremarks	organismid	organismname	organismscope	associatedoccurrences	associatedorganisms	previousidentifications	organismremarks	materialsampleid	eventid	fieldnumber	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	samplingprotocol	samplingeffort	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	minimumelevationinmeters	maximumelevationinmeters	verbatimelevation	minimumdepthinmeters	maximumdepthinmeters	verbatimdepth	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	footprintwkt	footprintsrs	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identificationqualifier	typestatus	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	scientificnameid	namepublishedinid	scientificname	acceptednameusage	originalnameusage	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	taxonremarks	lengthinmm	lengthtype	lengthunitsinferred	massing	massunitsinferred	underivedlifestage	underivedsex	dataset_url	dataset_citation	gbifdatasetid	gbifpublisherid	dataset_contact_email	dataset_contact	dataset_pubdate	lastindexed	migrator_version	hasmedia	hastissue	wascaptive	isfossil	isarch	vntype	haslength
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106466_0D8AEA78-B2C0-4371-B517-5A1A408F3138_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106466-0d8aea78-b2c0-4371-b517-5a1a408f3138-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106466_0D8AEA78-B2C0-4371-B517-5A1A408F3138_2015-5-14	106466		J. E. Bohlke et al*	7							7 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-208	7 April 1955				1955	4	7	7 April 1955		rotenone						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			New Providence Island; small unnamed tidal creek on S shore.							0-3 ft				*H.R.& H.Roberts. Soft sand and few rocks outside bridge, sharp rock and mangrove roots island side bridge. See FN.	24.979794	-77.393976	WGS 84	16865			24°59'10''N	77°28'23''W			POLYGON ((-77.260132 25.041305, -77.264081 25.03104, -77.29704 25.020774, -77.32399 25.012685, -77.339612 25.012996, -77.358838 25.00164, -77.39214 25.000862, -77.411023 24.995572, -77.428017 24.995261, -77.441064 24.997751, -77.46029 24.99635, -77.472478 25.003196, -77.493764 25.005218, -77.51196 25.005063, -77.529297 25.003507, -77.541142 25.005218, -77.553845 25.013152, -77.557278 25.011908, -77.558308 24.998684, -77.537022 24.985926, -77.480717 24.968498, -77.441579 24.957137, -77.401066 24.961339, -77.343732 24.979079, -77.314377 24.989816, -77.264596 25.006774, -77.239876 25.03524, -77.239876 25.03524, -77.260132 25.041305))		beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/18 2:47:44 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04	Polygon covers south coast of New Providence, coordinates placed at center of polygon.																						J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106467_4990D2E0-74E6-4C46-A7FD-E7F249BFC676_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106467-4990d2e0-74e6-4c46-a7fd-e7f249bfc676-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106467_4990D2E0-74E6-4C46-A7FD-E7F249BFC676_2015-5-14	106467		T. Roosevelt	1							1 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																TR58-1	1 March 1958				1958	3	1	1 March 1958								0		Atlantic Ocean			Bahamas	BHS	Stocking Island			Great Exuma; Stocking Island. Georgetown; rock pool ocean side of island.							6 in.to 1 ft					23.514406	-75.772976	WGS 84	1599									beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/21 12:40:33 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04																							J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106470_96E91C04-4C84-47DC-A163-81383E7EEF27_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106470-96e91c04-4c84-47dc-a163-81383e7eef27-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106470_96E91C04-4C84-47DC-A163-81383E7EEF27_2015-5-14	106470		J.E. Bohlke, E.B. Bohlke, M. Bradbury, J. Briggs	3							3 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-247	14 August 1955				1955	8	14	14 August 1955		rotenone						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Treasure Island (Salt Cay); S shore of W tip.							0-11 ft				Rocky limestone slope with tiny corals and gorgonians, sand and THALASSIA at end. FN.	25.097182	-77.296996	WGS 84	469			25°6'14''N	77°18'46''W					beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/15 12:43:42 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04																							J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106471_BF80279E-3DC5-4F55-98C0-3AF9AA0DA8DE_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106471-bf80279e-3dc5-4f55-98c0-3af9aa0da8de-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106471_BF80279E-3DC5-4F55-98C0-3AF9AA0DA8DE_2015-5-14	106471		J. E. Bohlke, H. R. Roberts	1							1 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-386	9 July 1957				1957	7	9	9 July 1957		rotenone						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Andros; N side of extreme W tip of Gibson Cay.							0-2.5 ft				Bottom hardened marl; THALASSIA beds, short brown and green algae. See FN.	24.329892	-77.68668	WGS 84	199			24°19'25''N	77°41'10''W					beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/20 1:56:09 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04																							J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106472_E821D9D3-6C65-4F3E-9E35-AC6927114041_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106472-e821d9d3-6c65-4f3e-9e35-ac6927114041-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106472_E821D9D3-6C65-4F3E-9E35-AC6927114041_2015-5-14	106472		C. C. G. & S. F. Chaplin	0							0 alc; 0 sk; 0 c&s	Deaccessioned as gift																B-150	6 February 1954				1954	2	6	6 February 1954		rotenone						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			New Providence Island; tide pools W of Delaporte Point, along shore line.							0-1 ft				Bottom clean sand; water clear; no vegetation. See FN.	25.080088	-77.447264	WGS 84	1561			25°6'N	77°26'W					beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/18 2:06:25 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04																							J.E.Bohlke, 1966				Four specimens, on exchange to Dr. R.J.McKay, WAM.			Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106473_1E0CDB85-76DB-4065-973F-CA696A3F3946_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106473-1e0cdb85-76db-4065-973f-ca696a3f3946-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106473_1E0CDB85-76DB-4065-973F-CA696A3F3946_2015-5-14	106473		J. E. Bohlke et al**	1							1 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-237	2 August 1955				1955	8	2	2 August 1955		plastic tubes,*						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Hog Island; S shore, off Wennergren's Hurrican Harbor.							0-6 ft				*'rabbit-net'. **E.B.Bohlke,M.Bradbury,J.Briggs. Bottom rocky with occasional plant patches, sponges, corals, THALASSIA.	25.081837	-77.324085	WGS 84	646			25°5'5''N	77°19'55''W					beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/19 12:34:15 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04	Error covers Wenner-gren canal and pier.																						J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106474_C3DBCCAF-6038-4B1A-81A6-EE1F90FC2FEC_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106474-c3dbccaf-6038-4b1a-81a6-ee1f90fc2fec-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106474_C3DBCCAF-6038-4B1A-81A6-EE1F90FC2FEC_2015-5-14	106474		C. C. G. Chaplin, *	1							1 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-103	24 March 1952				1952	3	24	24 March 1952		rotenone						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Treasure Island (Salt Cay); tide pools on N shore.							1-2 ft				*H.R.Roberts. Bottom sand and rocks. See FN.	25.098644	-77.282998	WGS 84	1903			25°8'N	76°16'W			POLYGON ((-77.30161 25.096719, -77.294142 25.096836, -77.285645 25.097186, -77.280066 25.096894, -77.273779 25.096505, -77.270839 25.096175, -77.266462 25.097555, -77.264402 25.099051, -77.26423 25.099595, -77.265968 25.100625, -77.26717 25.101461, -77.26938 25.10078, -77.272406 25.099168, -77.279766 25.099168, -77.284808 25.099867, -77.287834 25.10012, -77.292791 25.098934, -77.297533 25.098449, -77.301846 25.097827, -77.30161 25.096719))		beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/19 10:29:44 AM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04	Polygon covers Salt Cay (Treassure or Blue Lagoon Island). Coordinates placed at center of polygon.																						J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106477_0F9D7E54-E803-4C4E-9B49-F5E16E8F9D19_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106477-0f9d7e54-e803-4c4e-9b49-f5e16e8f9d19-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106477_0F9D7E54-E803-4C4E-9B49-F5E16E8F9D19_2015-5-14	106477		J. E. Bohlke, C.C.G. & G.W. Chaplin, H.R. Roberts.	8							8 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-577	1962-05-28		148	148	1962	5	28	28 May 1962		Pro-noxfish						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Hogsty Reef; rocky shoreline on W side near N tip of NW Cay; 0-ca. 8 ft.							0-ca 8 ft				Large boulders interspaced with white sand; coralline and filamentous algae. See FN.	21.689713	-73.843618	WGS 84	1693			21°40'N	73°50'W					beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/22 1:09:25 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04																							J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106479_FF538CEE-C503-4A03-8A1A-B8ED42C9C48B_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106479-ff538cee-c503-4a03-8a1a-b8ed42c9c48b-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106479_FF538CEE-C503-4A03-8A1A-B8ED42C9C48B_2015-5-14	106479		J. E. Bohlke et al*	2							2 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-396	12 July 1957				1957	7	12	12 July 1957		rotenone						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Andros; W side of the southern of the two Long Bay Cays.							0-4 ft				C.C.G.& G.W.Chaplin, H.R.& R.B.Roberts, A.Kemp, Capt.Lightbourn. Bottom sand, THALASSIA patches; water murky. See FN.	24.100183	-77.539302	WGS 84	181			24°6'15''N	77°32'15''W			POLYGON ((-77.538111 24.098969, -77.538261 24.09936, -77.538733 24.099517, -77.539077 24.100222, -77.538905 24.100839, -77.539077 24.101495, -77.539334 24.101779, -77.539484 24.101779, -77.539678 24.101202, -77.539731 24.099791, -77.538776 24.09889, -77.538776 24.098881, -77.538111 24.098969))		beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/20 1:58:54 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04																							J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106482_41546F02-8AE8-409A-BD27-8B2E4629FFA1_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106482-41546f02-8ae8-409a-bd27-8b2e4629ffa1-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106482_41546F02-8AE8-409A-BD27-8B2E4629FFA1_2015-5-14	106482		J. E. Bohlke et al*	13							13 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-235	31 July 1955				1955	7	31	31 July 1955		rotenone						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Rose Island; NW end of sandy bay on N shore.							0-7 ft				E.B.Bohlke,M.Bradbury,J.Briggs. Coral sand, much covered by THALASSIA; water clouded. See FN.	25.091056	-77.232863	WGS 84	585			25°5'47''N	77°12'42''W					beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/19 11:20:20 AM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04																							J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106483_CAA83AD2-07BE-4D45-A223-87C5D962E023_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106483-caa83ad2-07be-4d45-a223-87c5d962e023-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106483_CAA83AD2-07BE-4D45-A223-87C5D962E023_2015-5-14	106483		J. E. Bohlke, C. C. G. & G. W. Chaplin, H. R. Roberts	1							1 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-586	1 June 1962				1962	6	1	1 June 1962		Pro-noxfish						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Crooked Island; at and around the tip of Pitts Town Point, NW tip of island.							0-ca 7 ft				Sand beach, large flat rocks; encrusting and low brown algae on rocks; water clear. See FN.	22.803165	-74.342447	WGS 84	955			22°50'N	74°21'W					beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/25 12:12:07 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04																							J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
PhysicalObject		CC0			Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Record ID: urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106486_C940CD5D-6D8D-409D-BF4D-BB821F1AB1ED_2015-5-14. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	http://portal.vertnet.org/o/ansp/fish?id=urn-lod-ansp-org-catalog-ansp-fish-ansp106486-c940cd5d-6d8d-409d-bf4d-bb821f1ab1ed-2015-5-14				ANSP	FISH		PreservedSpecimen				urn:lod.ansp.org/catalog:ANSP:FISH:ANSP106486_C940CD5D-6D8D-409D-BF4D-BB821F1AB1ED_2015-5-14	106486		J. E. Bohlke et al*	1							1 alc; 0 sk; 0 c&s	in ANSP collection presumably, but status unconfirmed																B-303	1956-05-16		137	137	1956	5	16	16 May 1956		rotenone						0		Atlantic Ocean			Bahamas	BHS	Great Bahama Bank			Sandy Cay; on the N side of the easternmost of a series of rocks continued E of the cay.							0-25 ft				*C.C.G.Chaplin, C.& N.Limbaugh. Flat slabs of rock on bottom of basin; encrusting and short algae on slopes. See FN.	25.116667	-77.25	WGS 84	300483			25°6'48''N	77°13'12''W					beniorkino, FishNet 2 Collaborative Georeferencing Project 2012-2015 (NSF DBI-1202953)	2013/11/20 1:41:49 PM	GEOLocate (Rios & Bart, 2010)		CoGe_corrected_2015-02-04	Several Sandy Cay in the Bahamas. Error covers all of them. Coordinates placed at most centered one.																						J.E.Bohlke, 1966							Abudefduf saxatilis						Animalia	Chordata	Actinopteri	Perciformes	Pomacentridae	Abudefduf		saxatilis		species				ICZN											Academy of Natural Sciences of Philadelphia. ANSP Ichthyology. Source: http://phylo.ansp.org:8080/ipt/resource.do?r=ansp_ich (source published on 2015-08-31)	temp-ansp-ich-datasetid	f9b67ad0-9c9b-11d9-b9db-b8a03c50a862	bdim@ansp.org	Biodiversity Informatics Manager	2015-08-31	2016-08-12	no migrator	0	0	0	0		specimen	0
